subtopic,website,title,date,author,text,url
moda,www.cnn.gr,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό","20:07 Δευτέρα, 20 Απριλίου 2020","Newsroom, CNN Greece","Γάντια μιας χρήσης και λουλούδια:  Αυτά είναι τα σύμβολα ζωής που επέλεξε να χρησιμοποιήσει ο  οίκος μόδας  Gucci , στη νέα του  καμπάνια  για την πανδημία του  κορωνοϊού . Εναρμονισμένος απόλυτα στο πνεύμα της εποχής, ο  οίκοςGucci ξεκίνησε μια νέα καμπάνια για τον κορωνοϊό, με τη συνεργασία του σχεδιαστή και συμβούλου του οίκου,  Γουίλι Ντατίρα . Γάντιαμιας χρήσης που παραπέμπουνστους γιατρούς και το νοσηλευτικό προσωπικό καικίτρινο τριαντάφυλλοπου αντιπροσωπεύει τηφιλία, τηχαράκαι τηνκαλήυγεία είναι στο επίκεντρο της νέας καμπάνιας τουοίκου. Η Gucci συνεργάστηκε με τον σχεδιαστή και σύμβουλο του οίκου  Γουίλι Ντατίρα . «Γάντια μίας χρήσης, κίτρινα τριαντάφυλλα από τον Γουίλι Ντατίρα, που εξηγεί: “ Το κίτρινο τριαντάφυλλο στη γλώσσα των λουλουδιών αντιπροσωπεύει τη φιλία, τη χαρά και την καλή υγεία.  Προσωπικά για εμένα, τα λουλούδια είναισύμβολο ζωής.Το γάντι μίας χρήσης είναι η υπενθύμιση ότιοι εργαζόμενοι στον τομέα υγείας σε όλο τον κόσμο  δουλεύουν σκληρά για να θεραπεύσουν ανθρώπους και να σώσουν ζωές.  Πόσο δύσκολο πρέπει να είναι για εκείνους… Τα mudras είναι χειρονομίες που χρησιμοποιούμε στο διαλογισμό για να κάνουμε κανάλια για τη ροή της ενέργειας του σώματος, να φέρουμε οφέλη όπως ενσυνειδητότητα, συγκέντρωση και λιγότερο άγχος»,γράφει στην ανάρτησή του οΟίκος Gucci.          Surgical gloves, yellow rose and hand mudras by Willy Ndatira @williamcult who explains: “The yellow rose in the language of flowers represents friendship, joy and good health. Personally, flowers are a symbol of life. The surgical glove is a reminder of how tirelessly health workers around the world are working to heal people and save lives. How hard it must be for them. Mudras are hand gestures used during meditation to channel your body’s energy flow to bring benefits like mindfulness, concentration and less anxiety.” Creative time shared as key to harmony, generosity and well-being, a message from talents and artists for the #GucciCommunity. #AlessandroMichele @alessandro_michele  The #GucciCommunity stands behind aiding those most vulnerable in this crisis, join by donating now to the @unfoundation’s #COVID19 Solidarity Response Fund in support of the World Health Organization @who, and locally with @intesasanpaolo's #ForFunding campaign which supports the Italian Civil Protection Department #DipartimentoProtezioneCivile. A post shared by   Gucci  (@gucci) on  «Μοιραζόμαστε αυτές τις δημιουργίες, γιατί  αποτελούν κλειδί για την αρμονία, τη γενναιοδωρία και την ευεξία , αυτό είναι το μήνυμα των καλλιτεχνών της#GucciCommunity,που βοηθά τους πιο ευάλωτους σε αυτή την κρίση. Να κάνετε δωρεές στο ίδρυμα των Ηνωμένων Εθνών για τον COVID19, Solidarity Response Fund, που υποστηρίζει τον Παγκόσμιο Οργανισμό Υγείας, αλλά και στην Ιταλική πολιτοφυλακή», καταλήγει η ανάρτησή του οίκου. Διαβάστε επίσης Κορωνοϊός: Ο κόσμος της μόδας στην πρώτη γραμμή της μάχης κατά της πανδημίας Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες",https://www.cnn.gr/style/moda/story/216046/h-nea-kampania-toy-oikoy-gucci-afieromeni-ston-koronoio
moda,www.cnn.gr,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια,"14:28 Παρασκευή, 20 Μαρτίου 2020","Newsroom, CNN Greece","Ο γαλλικός οίκοςένδυσης υψηλής ραπτικής  και πολυτελών αξεσουάρ Chanel ανακοίνωσε ότι διακόπτει προσωρινά την παραγωγή λόγω της πανδημίας του  κορονωϊού . Ο οίκος ειδών πολυτελείας Chanel κλείνει τα εργοστάσιά του στη  Γαλλία , την  Ελβετία  και την  Ιταλία  για τις επόμενες δύο εβδομάδες ή  για όσο χρειαστεί . σε συμφωνία με τις πιο πρόσφατες οδηγίες της κυβέρνησης Ο Γάλλος πρόεδρος  Εμανουέλ Μακρόν  έχει τονίσει ότι οι πολίτες της χώρας πρέπει να μείνουν στα σπίτια τους για 15 μέρες, καθώς η Γαλλία είναι μια από τις ευρωπαϊκές χώρες που έχουν  χτυπηθεί πολύ  από την εξάπλωση του κορωνοϊού. Ο όμιλος πολυτελών ειδών δεσμεύθηκε ότιοι εργαζόμενοι θα  συνεχίσουν να αμοίβονται κατά τη διάρκεια αυτής της περιόδου. Ο γαλλικός οίκος ανακοίνωσε νωρίτερα ότιακυρώνεται και η  επίδειξη μόδας  της συλλογής cruiseπου είχε προγραμματιστεί γιατον ερχόμενο Μάιο στο  Κάπρι . Ο ανταγωνιστικός ιταλικός οίκος πολυτελούς ένδυσης και αξεσουάρ,  Gucci  έχει ήδη κλείσει τα εργοστάσια στις περιφέρειες  Τοσκάνη και Μάρκε  μέχρι τις 20 Μαρτίου, αλλά ετο πιθανότερο είναι να παραταθεί η διακοπή της παραγωγής, καθώς η Ιταλία βρίσκεται ακόμη σε  καθολικό αποκλεισμό . Διαβάστε επίσης «Μπαράζ» επιθέσεων χάκερ σε ΠΟΥ, Ίδρυμα Μπιλ Γκέιτς και Ινστιτούτο Iολογίας Γουχάν Κορωνοϊός: Η οικογένεια του Στίβεν Χόκινγκ δώρισε τον αναπνευστήρα του σε βρετανικό νοσοκομείο Κορωνοϊός: Στις 4 Μαΐου επιστρέφουν στις δουλειές τους 2,8 εκατομμύρια Ιταλοί",https://www.cnn.gr/style/moda/story/212035/koronoios-o-oikos-chanel-anastellei-tin-paragogi-kai-kleinei-ergostasia
moda,www.cnn.gr,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση,"13:27 Τρίτη, 17 Μαρτίου 2020","Newsroom, CNN Greece","Το περίφημο  MET Gala ,  τα Όσκαρ της μόδας όπως αποκαλούν το διάσημο event οι άνθρωποι που ασχολούνται με τον έναν ή τον άλλον τρόπο με τη  βιομηχανία του στιλ , φέτος δεν θα μας χαρίσει τις συνήθως εντυπωσιακές εικονες του, καθώς έπεσε θύμα του  κορωνοϊού . Το  Μet Gala 2020  έπέσε και αυτό θύμα του κορωνοϊού όπως ανακοίνωσε η πρόεδρός του από το 1995  Άννα Γουίντουρ  και ως εκ τούτου ακυρώνεται οριστικά. Το ετήσιο λαμπερό event λαμβάνει χώρα κάθε χρόνο την  πρώτη Δευτέρα του Μαΐου  και είναι γνωστό και ως τα Όσκαρ της Μόδας, αφού είναι το σημείο  συνάντησης  του κόσμου της μόδας με τον κόσμο των  διασημοτήτων . Το ΜΕΤ Gala πραγματοποιείται στο  Metropolitan Museum of Art της Νέας Υόρκης , από το οποίο πήρε και το όνομά του, γιορτάζοντας την εαρινή έκθεση του  Costume Institute  του μουσείου και τα έσοδά του πηγαίνουν στην ενίσχυση του μουσείου. Ωστόσο, μέσα από τα social media οι διοργανωτές ανακοίνωσαν ότι  το Met Gala 2020 δεν θα πραγματοποιηθεί φέτος, όπως είχε προγραμματισθεί, στις  4 Μαΐου , εξαιτίας του κορωνοϊού. Mάλιστα, όπως φαίνεται στην ανακοίνωση, δεν θα υπάρχει νέα ημερομηνία διεξαγωγής του και  ακυρώνεται οριστικά .          BREAKING: The annual #MetGala, scheduled to take place on May 4, has been postponed indefinitely. Tap the link in our bio for more details as they develop. Photographed by @arnold_daniel A post shared by   Vogue  (@voguemagazine) on  Διαβάστε επίσης Κορωνοϊός: Ο κόσμος της μόδας στην πρώτη γραμμή της μάχης κατά της πανδημίας Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών",https://www.cnn.gr/style/moda/story/211573/koronoios-akyronetai-to-fetino-met-gala-h-anna-goyintoyr-ekane-tin-anakoinosi
moda,www.cnn.gr,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες,"18:30 Πέμπτη, 09 Απριλίου 2020","Newsroom, CNN Greece","Την ώρα που τμήματα της  γαλλικής   βιομηχανίας  επανεκκινούνται σταδιακά μετά από το κλείσιμο λόγω του κορονοϊού, η  Louis Vuitton  άνοιξε εκ νέου 12 από τις 16 εγκαταστάσεις παραγωγής δερμάτινων ειδών, με στόχο την παραγωγή εκατοντάδων χιλιάδων μασκών για το προσωπικό της και τους  κοντινούς οίκους ευγηρίας. Ο  Michael Burke , Πρόεδρος και Διευθύνων Σύμβουλος της Louis Vuitton, επισκέφθηκε την Τετάρτη το εργαστήριο στη  Sainte-Florence  της δυτικής  Γαλλίας . Από τη Δευτέρα οι  115  από τους  896  υπαλλήλους επέστρεψαν ξανά στις  δουλειές  τους, συμπεριλαμβανομένων 22 ατόμων που καλούνται να παράγουν  μάσκες  μίας  χρήσης . Πλέον τα  εργοστάσια  του οίκου στις περιοχές: Marsaz, Saint-Donat, Saint-Pourçain, Ducey και Sainte-Florence θα παράγουν αποκλειστικά μάσκες και δείγματα. Το ιστορικό ατελιέ του Louis Vuitton το οποίο άνοιξε το 1859 και βρίσκεται στο Asnières στα περίχωρα του Παρισιού, παραμένει κλειστό. Ενώ η  άμεση προτεραιότητα  είναι η εκπαίδευση του προσωπικού για να παράγει μάσκες, ο Burke αναμένει την σταδιακή επαναφορά της παραγωγής δερμάτινων ειδών αφού αναφέρει ότι η ζήτηση για είδη πολυτελείας επιστρέφει ισχυρά σε ορισμένες  ασιατικές αγορές  όπως η  Κίνα , η  Ταϊβάν  και η  Νότια   Κορέα . Στόχος είναι να παράγουν 100.000 μάσκες την  εβδομάδα  για χρήση από το  προσωπικό  της και τους  κοντινούς οίκους ευγηρίας  κατά τη διάρκεια της πανδημίας του κορωνοϊού. Διαβάστε επίσης Κορωνοϊός: Ο κόσμος της μόδας στην πρώτη γραμμή της μάχης κατά της πανδημίας Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών",https://www.cnn.gr/style/moda/story/214623/louis-vuitton-anoigei-tis-gallikes-egkatastaseis-paragogis-gia-na-xekinisei-na-ftiaxnei-maskes
moda,www.cnn.gr,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο,"22:03 Παρασκευή, 06 Μαρτίου 2020","Newsroom, CNN Greece","μόδας   Μιλάνο Παρίσι Ηνωμένες Πολιτείες κορωνοϊού εκδότρια του περιοδικού Vogue στις ΗΠΑ, Άννα Γουίντουρ Οι κορυφαίοι fashionistas δεν μπορούσαν να λείπουν από τις εβδομάδες μόδας του Μιλάνου και του Παρισιού  – συμπεριλαμβανομένης της Άννα Γουίντουρ, της αρχισυντάκτριας του Elle,  Νίνα Γκαρσία  και της αρχισυντάκτριας του InStyle  Λόρα Μπράουν  - και βρίσκονται όλες σε καραντίνα στα σπίτια τους, δεδομένου ότι επέστρεψαν από χώρα -την Ιταλία- όπου υπάρχει μεγάλη έξαρση του  κορωνοϊού . Συνολικά, περίπου 30 άτομα από τις τρεις εταιρείες βρίσκονται σε καραντίνα στα σπίτια τους, όπως αναφέρει η  New York Post . Η Άννα Γουίντουρ εργάζεται από το σπίτι της,  μετά την επιστροφή της από την Ευρώπη. Ωστόσο δεν εμφανίζει συμπτώματα και αναμένεται να επιστρέψει στο γραφείο της μέσα στις επόμενες μέρες, δήλωσε ένας εκπρόσωπος της εταιρείας. Όσο για την Νίνα Γκαρσία, ο πρόεδρος του ομίλου περιοδικών Hearst Magazines, στον οποίο ανήκει και το Elle, Τρόι Γιανγκ, είπε: «Η Νίνα είναι και θα παραμείνει στο σπίτι». Άλλα μεγάλα ονόματα της μόδας που μένουν στα σπίτια τους  μετά την επιστροφή τους από τις εβδομάδες μόδας στην Ευρώπη, είναι η εκδότρια του Harper’s Bazaar, Κάρολ Σμιθ, όπως και η Άγια Κανάϊ, αρχισυντάκτρια στο Marie Claire. Καμία δεν έχει παρουσιάσει συμπτώματα του κορωνοϊού, αλλά όπως είπε η Γιανγκ «είμαστε πολύ προσεκτικές». Η Λόρα Μπράουν του InStyle, για παράδειγμα, πηγαίνει στο γραφείο της, αλλά συνεννοείται με το προσωπικό της, στα διπλανά γραφεία, μέσω  βιντεοκλήσεων . Διαβάστε επίσης Κορωνοϊός: Ο κόσμος της μόδας στην πρώτη γραμμή της μάχης κατά της πανδημίας Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών",https://www.cnn.gr/style/moda/story/210221/koronoios-o-kosmos-tis-modas-se-karantina-meta-tis-evdomades-modas
moda,www.cnn.gr,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού,"18:29 Τετάρτη, 08 Απριλίου 2020","Newsroom, CNN Greece","Η Capri Holdings, η οποία κατέχει τους μεγαλύτερους οίκους μόδας όπως ο Michael Kors, Versace και Jimmy Choo, ανακοίνωσε ότι τα τρία μεγάλα brand  ενώθηκαν και πήραν ομόφωνα μια σπουδαία απόφαση: Θα δωρίσουν περισσότερα  από 3 εκατομμύρια δολάρια  με σκοπό την έμπρακτη συμβολή στην αντιμετώπιση της πανδημίας του  κορωνοϊού . σε εκείνους που εργάζονται αυτή τη στιγμή στην πρώτη γραμμή Ο οίκος Michael Kors θα πραγματοποιήσει μια  συνολική δωρεά ύψους δύο εκατομμυρίων δολαρίων  εκ των οποίων το ένα εκατομμύριο δολάρια από την εταιρεία και ένα εκατομμύριο δολάρια από τον ίδιο τον Michael Kors. Σημαντική οικονομική ενίσχυση θα λάβουν οι οργανισμοί  που εδρεύουν στη Νέα Υόρκη. Το NYU Langone Health και το NewYork Presbyterian Hospital θα πάρουν από μια δωρεά 750.000 δολαρίων, ενώ το ίδρυμα God’s Love We Deliver καθώς και το συμβούλιο σχεδιαστών μόδας της Αμερικής θα λάβουν το καθένα από 250.000 δολάρια. O Versace, o οποίoς ήδη δώρισε ένα εκατομμύριο δολάρια στο  Κινεζικό Ίδρυμα Ερυθρού Σταυρού  τον Φεβρουάριο, θα δωρίσει επιπλέον 400.000 δολάρια στο  Νοσοκομείο San Raffaele του Μιλάνου  και 100.000 δολάρια για την προμήθεια αναπνευστήρων και ιατρικού εξοπλισμού στα Ιταλικά νοσοκομεία. Στο Λονδίνο, ο Jimmy Choo θα δωρίσει 250.000 δολάρια στο  NHS  και στο  Ταμείο Αλληλεγγύης  ενάντια στον COVID-19. Συνολικά οι δωρεές των εταιρειών θα βοηθήσουν σημαντικά τους ανθρώπους σε όλο τον κόσμο, υπενθυμίζοντας πως η μόδα έχει ενωθεί παγκοσμίως με στόχο την καταπολέμηση αυτής της κρίσης. Διαβάστε επίσης Κορωνοϊός: Ο κόσμος της μόδας στην πρώτη γραμμή της μάχης κατά της πανδημίας Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών",https://www.cnn.gr/style/moda/story/214497/o-omilos-capri-dorizei-3-ekatommyria-dolaria-gia-tin-antimetopisi-toy-koronoioy
subtopic,title
tech,The Plot Against America: Το σπουδαίο βιβλίο του Φίλιπ Ροθ τώρα στις οθόνες μας
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Η Audi συμπλήρωσε τη γκάμα του νέου A3 και με το πιο οικογενειακό Sedan 
tech,Βαλ Κίλμερ: Μιλάει για πρώτη φορά για τη μάχη με τον καρκίνο του φάρυγγα (vid)
tech,Τομ Χανκς και Ρίτα Γουίλσον: Πώς βοηθούν να βρεθεί το εμβόλιο για τον κορωνοϊό
tech,Τα μουσεία αποκαλύπτουν τα πιο φρικιαστικά τους εκθέματα σε μια τρομακτική «μάχη» μέσω Twitter
tech,Κορωνοϊός: Ανάγκασε τα «Φιλαράκια» να αναβάλλουν το πολυαναμενόμενο τηλεοπτικό reunion
tech,Κορωνοϊός: Οι διάσημοι και οι προσφορές τους για την καταπολέμηση του ιού
tech,H BMW κατοχύρωσε πατέντα για τιμόνι που θα μπορεί να μεταβάλλει το σχήμα του 
tech,Ούρσουλα Κορμπερό: Η Τόκιο του Casa de Papel μάς συστήνει το σύντροφό της (pics)
tech,Game of Thrones: Πώς άλλαξε την τηλεόραση όπως τη γνωρίζαμε
tech,#Μένουμε_σπίτι: H Ταινιοθήκη συνεχίζει τις online προβολές με διαμάντια του ελληνικού σινεμά
tech,Αυτοκίνητο: Γιατί η Bentley σκάναρε ψηφιακά ολόκληρη τη θρυλική Birkin Blower του 1929;
tech,Η Lego στη μάχη για τον κορωνοϊό: Η εταιρεία με τα διάσημα τουβλάκια κατασκευάζει μάσκες
tech,Κορωνοϊός: Σε καραντίνα τα Μπαλέτα Μπολσόι - 34 μέλη τους θετικά στον ιό
tech,Ο Banksy μένει σπίτι και... δημιουργεί στο μπάνιο του
tech,Πασχαλινά έθιμα: Από το Διαβολοπάζαρο της Πρέβεζας στα αερόστατα του Λεωνιδίου
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,La Casa De Papel: Η Τόκιο και ο Professor χορεύουν στα παρασκήνια των γυρισμάτων (vid)
tech,Τομ Χανκς: Περιγράφει με λεπτομέρειες τα συμπτώματα του κορωνοϊού - «Πονούσε όλο μου το σώμα»
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,"Το Η9 είναι το νέο μεγάλο μοντέλο της Hongqi, που κατασκευάζει και την κινεζική προεδρική λιμουζίνα"
tech,Το Ίδρυμα Β&Ε Γουλανδρή καλεί τα παιδιά να δημιουργήσουν έργα τέχνης στο σπίτι
tech,Αυτοκίνητο: Η ιδέα της Bugatti Veyron ξεκίνησε από ένα πρόχειρο σκίτσο σε μια χαρτοπετσέτα
tech,Το μπαλέτο της Όπερας του Παρισιού χορεύει από το σπίτι (pics&vid)
tech,Αυτοκίνητο - Stirling Moss: Ένας πρωταθλητής χωρίς τίτλο στη Φόρμουλα 1
tech,To Jesko Absolut θα ξεπερνά τα 500 χλμ/ώρα και θα είναι διαχρονικά το πιο γρήγορο Koenigsegg
tech,Το λευκό εξακολουθεί να είναι το κυρίαρχο χρώμα αυτοκινήτων
tech,Κορωνοϊός: 1.800.000 ευρώ από το ΥΠΠΟ στην κινηματογραφική κοινότητα
tech,Ποια είναι τα αυτοκίνητα που αγόρασαν περισσότερο οι Έλληνες την τελευταία δεκαετία;
tech,Το μυστήριο των μπλε μαϊμούδων στις αρχαιοελληνικές τοιχογραφίες αποκωδικοποιείται
tech,"Ένα χρόνο μετά την πυρκαγιά, ο κορωνοϊός έβαλε «φρένο» στην αποκατάσταση της Παναγίας των Παρισίων "
tech,#Μένουμε_σπίτι: 32 παραστάσεις από το θέατρο του Νέου Κόσμου δωρεάν  στο YouTube
subtopic,title
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
subtopic,title
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
subtopic,title
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
subtopic,title
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
subtopic,title
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
subtopic,title
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,O κόσμος της μόδας εναντίον του κορωνοϊού
subtopic,title
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
subtopic,title
tech,Κορωνοϊός: Ο κόσμος της μόδας σε καραντίνα μετά τις εβδομάδες μόδας σε Παρίσι και Μιλάνο
tech,Louis Vuitton: Aνοίγει τις γαλλικές εγκαταστάσεις παραγωγής για να ξεκινήσει να φτιάχνει μάσκες
tech,"Η νέα καμπάνια του οίκου Gucci, αφιερωμένη στον... κορωνοϊό"
tech,Η New World δωρίζει 10 εκατομμύρια μάσκες μέσω αυτόματων πωλητών
tech,Κορωνοϊός: Ο οίκος Chanel αναστέλλει την παραγωγή και κλείνει εργοστάσια
tech,Ο όμιλος Capri δωρίζει τρία εκατομμύρια δολάρια για την αντιμετώπιση του κορωνοϊού
tech,Κορωνοϊός: Ο οίκος Armani φτιάχνει στολές προστασίας για γιατρούς και νοσοκόμες
tech,Κορωνοϊός: Ακυρώνεται το φετινό ΜΕΤ Gala - Η Άννα Γουίντουρ έκανε την ανακοίνωση
subtopic,title
