subtopic,website,title,date,author,text,url
sports,www.cnn.gr,Αντετοκούνμπο: Μένουμε σπίτι για να κάνουμε το έργο των ηρώων μας πιο εύκολο,"

				09:51 Παρασκευή, 10 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Παράλληλα, καλεί όλο τον κόσμο , για να επιστρέψουμε το συντομότερο σε κανονικούς ρυθμούς νικώντας την πανδημία.,«Σαν οικογένεια αισθανομαστε την ανάγκη ,, γιατρούς, νοσηλευτές , όλους εκείνους που ρισκάρουν την υγεία τους, για να γυρίσουμε το συντομότερο πίσω στην κανονικότητά μας και στους ανθρώπους που αγαπάμε» ανέφεραν σε ανάρτηση στον λογαριασμό Twitter του ,.,Ενώ συμπληρώνει:,	,	",https://www.cnn.gr/news/sports/story/214758/antetokoynmpo-menoyme-spiti-gia-na-kanoyme-to-ergo-ton-iroon-mas-pio-eykolo
sports,www.cnn.gr,Κορωνοϊός: Στο νοσοκομείο ο θρύλος του ποδοσφαίρου Κένι Νταγκλίς,"

				23:49 Παρασκευή, 10 Απριλίου 2020
				
					
				

			","
								Newsroom				
				, CNN Greece			","Όπως γνωστοποιήθηκε από την οικογένειά του, μέσω της ιστοσελίδας της ,, ο θρυλικός πρώην παίκτης και προπονητής των «reds» «...διεκομίσθη στο νοσοκομείο την Τετάρτη 8 Απριλίου για , σε μία , που απαιτούσε την , ,.,Για να τηρηθούν όλα τα πρωτόκολλα υπεβλήθη προληπτικά σε τεστ για τον ,-,, παρότι δεν είχε εμφανίσει νωρίτερα συμπτώματα της ασθένειας. Παραδόξως, το αποτέλεσμα του τεστ ήταν ,, αν και παραμένει ,.,Πριν από την διακομιδή του στο νοσοκομείο, ο σερ Κένι είχε επιλέξει , να , για περισσότερο από τον απαιτούμενο χρόνο μαζί με την οικογένεια του».,Και συμπληρώνει στην επιστολή της η οικογένεια Νταγκλίς:,«Θα ζητούσε από όλους να ακολουθήσουν τις κυβερνητικές και ιατρικές συμβουλές στις επόμενες ημέρες και εβδομάδας. Δοθείσης ευκαιρίας θα ήθελε να εκφράσει τις ,, η αφοσίωση, η γενναιότητα και οι θυσίες του οποίου θα πρέπει να είναι στο επίκεντρο της προσοχής του έθνους σε αυτή την ιδιαίτερη στιγμή. Θα ήθελε μάλιστα να ζητήσει να τους δοθεί ο απαιτούμενος χώρος ώστε να κάνουν την δουλειά τους με τον καλύτερο τρόπο σε μία πολύ προκλητική περίοδο για αυτούς και επίσης να γίνει σεβαστή η ιδιωτικότητα των οικογενειακών τους στιγμών. Ανυπομονεί να επιστρέψει στο σπίτι του άμεσα. Θα,
		
	

		
	
		
		
	",https://www.cnn.gr/news/sports/story/214868/koronoios-sto-nosokomeio-o-thrylos-toy-podosfairoy-keni-ntagklis
sports,www.cnn.gr,Κορωνοϊός: Το πλάνο για την ολοκλήρωση της αθλητικής χρονιάς ,"

				21:50 Τετάρτη, 15 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Την ώρα που αναμένεται με ενδιαφέρον η νέα τηλεδιάσκεψη της UEFA με τις Ομοσπονδίες, την επόμενη Πέμπτη (23/4), για να καθοριστεί ως ένα σημείο το μέλλον της τρέχουσας σεζόν, οι λίγκες κάνουν το , σε περίπτωση που δοθεί το «, , για την ,.,Στην ,, κυκλοφόρησε ήδη ένα , , για την ολοκλήρωση της σεζόν από τουλάχιστον εννέα ομάδες. Αυτό προβλέπει «ψαλίδι» στους αγώνες που απομένουν για να τελειώσει η Premier League και θα το προτείνουν τόσο στην ομοσπονδία όσο και την λίγκα για να βρεθεί η χρυσή τομή με καταληκτική ημερομηνία τις ,Το τελικό «οκ» για την επιστροφή στη δράση πάντως θα το δώσουν , σε συνεργασία με τους , που θα έχουν τον πρώτο και τον τελευταίο λόγο για τις συνθήκες επανέναρξης. Είναι σχεδόν δεδομένο πως εάν και εφόσον η μπάλα κυλήσει ξανά στο χορτάρι αυτό θα γίνει χωρίς κόσμο, ενώ ανάλογα με την πορεία της πανδημίας του κορονοϊού δεν αποκλείεται και η επόμενη σεζόν, τουλάχιστον ένα μέρος της, να διεξαχθεί με αγώνες κεκλεισμένων των θυρών.,Αυτό ισχύει προφανώς και για το , που τηρεί στάση αναμονής για τις εξελίξεις και τις εισηγήσεις των ειδικών καθώς και την «οδηγία» που αναμένεται να δοθεί από την UEFA. Η «ομάδα εργασίας» της Super League φέρεται να έχει καταλήξει στο σενάριο της , -εάν δοθεί το «πράσινο» φως- μεταξύ Ιουνίου και Ιουλίου.,Για να συμβεί αυτό υπολογίζουν πως η κυβέρνηση θα επιτρέψει σταδιακά τις προπονήσεις έστω ανά γκρουπ στα μέσα Μαϊού. Όλα τα παραπάνω θα συζητηθούν στην τηλεδιάσκεψη που θα γίνει τέλος του μήνα καθώς είναι δεδομένο πως το ποδόσφαιρο ακολουθεί τα κυβερνητικά μέτρα κατά του κορωνοϊού., ",https://www.cnn.gr/news/sports/story/215530/koronoios-to-plano-gia-tin-oloklirosi-tis-athlitikis-xronias
sports,www.cnn.gr,Κορωνοϊός: Ο Ρονάλντο φοράει μάσκα και στέλνει μήνυμα συμπαράστασης σε Πορτογαλία και Ιταλία ,"

				18:03 Σάββατο, 11 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Στην πραγματικότητα πρόκειται για,, που απεικονίζουν τις σημαίες της , και της ,.,«Σε αυτή την πολύ δύσκολη στιγμή για τον κόσμο μας, είναι σημαντικό να ενωθούμε και να υποστηρίξουμε ο ένας τον άλλον», έγραψε ο Πορτογάλος πρωταθλητής με τα hashtags #beyondthemask #nevergiveup. Ο Κριστιάνο Ρονάλντο συμμετέχει σε μια εκστρατεία δωρεάς για τον Ιταλικό Ερυθρό Σταυρό, στον ιστότοπο nevergiveup.tinaba.it, εκστρατεία στην οποία συμμετείχαν πολλοί πρωταθλητές, όπως οι ,Σημειώνεται πως η Πορτογαλία είναι η χώρα του και αγωνίζεται στην Γιουβέντους, που είναι ιταλική ομάδα.,Και οι δύο χώρες μαστίζονται από την κρίση της πανδημίας και μετρούν καθημερινά εκατοντάδες θύματα. , , ,	",https://www.cnn.gr/news/sports/story/214936/koronoios-o-ronalnto-foraei-maska-kai-stelnei-minyma-symparastasis-se-portogalia-kai-italia
sports,www.cnn.gr,"Πέθανε ο παλαίμαχος άσος του Παναθηναϊκού και του Ηρακλή, Σάσα Χούπμαν","

				16:32 Δευτέρα, 13 Απριλίου 2020
				
					
				

			","
								Newsroom				
				, CNN Greece			","Ο ύψους 2.16μ. Γερμανός, που στο παρελθόν αγωνίστηκε στον Παναθηναϊκό και τον Ηρακλή, κατέληξε στις , όπου και κατοικούσε τα τελευταία χρόνια νικημένος από την αταξία.,Η, που αντιμετώπιζε ο «αγαθός γίγαντας», τον είχε καθηλώσει σε αναπηρικό αμαξίδιο, όμως, έδινε γενναία μάχη για τη ζωή του.,Ο Χούπμαν, λίγες ημέρες πριν κλείσει τα 50 του χρόνια, είχε ξεκινήσει την καριέρα του από το κολέγιο του Έβανσβιλ και στη συνέχεια έπαιξε  σε Τρίερ, Λεβερκούζεν, Άλμπα και το 1997 ήρθε στον Παναθηναϊκό., βρέθηκε  στον Ηρακλή όπου έμεινε ως το 2002. ,Υπήρξε διεθνής με τη Γερμανία από το 1993 ως το 2001 και ήταν ένας από τους καλύτερους χαρακτήρες στο ευρωπαϊκό μπάσκετ., ",https://www.cnn.gr/news/sports/story/215154/pethane-o-palaimaxos-asos-toy-panathinaikoy-kai-toy-hrakli-sasa-xoypman
sports,www.cnn.gr,Κώστας Μπακογιάννης: Σύντομα θα προχωρήσει το γήπεδο του Παναθηναϊκού,"

				08:20 Σάββατο, 18 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Αναφερόμενος στην υγειονομική κρίση, ο δήμαρχος Αθηναίων τόνισε πως αυτή βρήκε το Δήμο της Αθήνας έτοιμο να αντιδράσει για την καλύτερη προστασία των δημοτών. Επισημαίνει επίσης ότι η δημοτική αρχή προχώρησε γρήγορα σε μια σειρά από δράσεις για την στήριξη των ευάλωτων ομάδων του πληθυσμού και στην ολοκλήρωση ενός εμβληματικού για την Αθήνα έργου, το πολυδύναμο κέντρο αστέγων ένα από τα μεγαλύτερα στην Ευρώπη.,Διαβάστε αναλυτικά τη συνέντευξη του Κώστα Μπακογιάννη: ,


	
			

		, , , , , , , ,Χάρη σε αυτό τον συντονισμό και την άψογη συνεργασία, το Γηροκομείο Αθηνών είναι από τα πρώτα ιδρύματα στα οποία έγιναν εξετάσεις και , ευτυχώς, όλα τα δείγματα ήταν αρνητικά. Αρχικά λοιπόν επικεντρωθήκαμε στην , με καθημερινές απολυμάνσεις σε όλη την Αθήνα. Σε όλους τους δημόσιους χώρους. Και όταν μιλάμε για απολυμάνσεις, εννοούμε ότι οργανώσαμε ολόκληρα συνεργεία με τους ανθρώπους των υπηρεσιών μας, που πραγματοποιούν μεγάλης κλίμακας επιχειρήσεις απολύμανσης και στις επτά Δημοτικές Κοινότητες αδιάκοπα. Απολυμάνσεις που δεν έγιναν ή θα γίνουν μία φορά αλλά επαναλαμβάνονται.",https://www.cnn.gr/news/sports/story/215838/oxi-kostas-mpakogiannis-syntoma-tha-proxorisei-to-gipedo-toy-panathinaikoy
sports,www.cnn.gr,Κορωνοϊός: «Ψαλίδι» 25% στους μισθούς του ΝΒΑ,"

				23:45 Σάββατο, 18 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Τα χρήματα θα τοποθετηθούν σε , και αν διεξαχθούν όλα τα , θα επιστραφούν στους ,. Παράλληλα θα συνεχιστούν οι μειώσεις για τους δύο πρώτους μήνες της σεζόν 2020-21.,Ο Ντόναλντ Τραμπ μπορεί να δήλωσε ότι πρέπει να ξεκινήσει ο επαγγελματικός αθλητισμός, αλλά το , Όπως δήλωσε ο κομισάριος του κορυφαίου πρωταθλήματος μπάσκετ Ανταμ Σίλβερ σε τηλεδιάσκεψη που είχε με τους δημοσιογράφους δεν πλησιάζει η στιγμή για την λήψη αποφάσεων για πιθανή επανεκκίνηση και δεν μπορούν να οριστεί κάποιο χρονοδιάγραμμα.,«Με βάση τις αναφορές που έχουμε από διάφορους εξωτερικούς αξιωματούχους, τρέχοντες αξιωματούχους δημόσιας υγείας ... δεν είμαστε σε θέση να λάβουμε αποφάσεις και δεν είναι σαφές πότε θα είμαστε» τόνισε αρχικά και πρόσθεσε:,Τέλος ο Σίλβερ επιβεβαίωσε το γεγονός ότι εξετάζει το ΝΒΑ το ενδεχόμενο να γίνουν οι ,Οι δύο πλευρές ήρθαν σε ακόμα μια μεγάλη συμφωνία, καθώς αποφασίστηκε ότι και στο μέλλον θα υπάρχει σταδιακή μείωση μισθών σε περίπτωση «ανωτέρας βίας».",https://www.cnn.gr/news/sports/story/215927/koronoios-psalidi-25-stoys-misthoys-toy-nva
sports,www.cnn.gr,Στα τέλη Αυγούστου το Tour de France λόγω κορωνοϊού ,"

				14:43 Πέμπτη, 16 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Όπως αναφέρει , των ,, η οποία αναρτήθηκε στην ιστοσελίδα της Tour de France στο Facebook, ακολουθώντας τις οδηγίες του Γάλλου Προέδρου και στη μάχη κατά της εξάπλωσης του ιού COVID-19, οι διοργανωτές του Tour de France, σε συνεννόηση με τη , , , (Union Cycliste Internationale -UCI), αποφάσισαν την αναβολή του αγώνα.,Το Tour de France θα διεξαχθεί στις ,, χωρίς αλλαγές, από τη , ως το ,, από το Σάββατο 29 Αυγούστου έως την Κυριακή 20 Σεπτεμβρίου.,Ο Ποδηλατικός Γύρος της Γαλλίας, γνωστότερος ως ,, είναι η πιο γνωστή διεθνής αθλητική διοργάνωση της ποδηλασίας και η σημαντικότερη διοργάνωση ανοιχτού δρόμου, με ιστορία άνω των 110 ετών. Διεξάγεται κάθε χρόνο (ανελλιπώς με εξαίρεση τους δύο παγκοσμίους πολέμους, στα τέλη Ιουνίου. Η διαδρομή περνά από πολλά μέρη σε όλη την έκταση της Γαλλίας (και κάποια σε γειτονικές χώρες), καλύπτοντας απόσταση πάνω από,Η διαδρομή διακρίνεται σε , (στάδια) το καθένα από τα οποία είναι αυτόνομη κούρσα και έχει δικά του ,.,Νικητής , ο ποδηλάτης που αθροιστικά, όταν τελειώσουν όλα τα ετάπ, έχει τον καλύτερο χρόνο από όλους.,Μαζί με το,, ο Γύρος της Γαλλίας είναι μια από τις τρεις βασικές διοργανώσεις (και η μεγαλύτερη σε διάρκεια) της Διεθνούς Ένωσης Ποδηλασίας και γεγονός γνωστό ακόμα και σε αυτούς που δεν ασχολούνται συστηματικά με την ποδηλασία.,Θεωρείται μια από τις πιο , και κατά τη διάρκειά του έχουν συμβεί και μερικοί ,καθώς και, ",https://www.cnn.gr/news/sports/story/215622/metatethike-gia-teli-aygoystoy-to-tour-de-france
sports,www.cnn.gr,Πάσχα 2020: Ευχές των Μιλγουόκι Μπακς στα... ελληνικά,"

				15:55 Κυριακή, 19 Απριλίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Για ακόμη μία φορά η ομάδα επέλεξε να στείλει ένα ,, αυτή τη φορά με αφορμή τον εορτασμό του Πάσχα.,«Χριστός Ανέστη, καλό Πάσχα στους Έλληνες σε όλο τον κόσμο», σημειώνουν οι Μπακς σε ανάρτηση στο Facebook, ευχόμενοι παράλληλα:,«Να είστε όλοι καλά και να υποστηρίζετε τους Μιλγουόκι Μπακς».,Η ομάδα του Έλληνα σούπερ σταρ, Γιάννη Αντετοκούμπο συνηθίζει να κάνει αναρτήσεις στα ελληνικά.,Να σημειωθεί πως λόγω της πανδημίας του κορωνοϊού η αγωνιστική δράση στο μεγαλύτερο πρωτάθλημα του μπάσκετ του πλανήτη έχει διακοπεί και παραμένει άγνωστο πώς θα ολοκληρωθεί η χρονιά.,Χθες έγινε γνωστό πως το , και η Ένωση , κατέληξαν σε συμφωνία να γίνει μείωση των αμοιβών τους της τάξης του ,περίοδο που δεν υπάρχει ενεργή δράση.,Τα χρήματα θα τοποθετηθούν σε , και αν διεξαχθούν όλα τα , θα επιστραφούν στους ,. Παράλληλα, θα συνεχιστούν οι μειώσεις για τους δύο πρώτους μήνες της σεζόν 2020-21.,Όπως δήλωσε ο κομισάριος του κορυφαίου πρωταθλήματος μπάσκετ, σε τηλεδιάσκεψη που είχε με τους δημοσιογράφους δεν πλησιάζει η στιγμή για την λήψη αποφάσεων για πιθανή επανεκκίνηση και δεν μπορούν να οριστεί κάποιο χρονοδιάγραμμα.",https://www.cnn.gr/news/sports/story/215961/pasxa-2020-eyxes-ton-milgoyoki-mpaks-sta-ellinika
sports,www.cnn.gr,Κορωνοϊός: Αίτημα Γουλβς στην UEFA για αναβολή του αγώνα με τον Ολυμπιακό ,"

				17:05 Τρίτη, 10 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Η αναμέτρηση είναι προγραμματισμένη να διεξαχθεί το βράδυ της Πέμπτης (12/3) στις 22:00 στο «Γ. Καραϊσκάκης».,Το παιχνίδι θα πραγματοποιηθεί «,», στο πλαίσιο των , Η συγκεκριμένη απόφαση βρήκε σύμφωνη και την UEFA, η οποία επιβεβαίωσε πως στο φαληρικό γήπεδο δεν θα βρίσκονται φίλαθλοι των δύο συλλόγων.,Ωστόσο, το πρωί της Τρίτης (10/3) ο Βαγγέλης Μαρινάκης, με μήνυμά του στον προσωπικό του λογαριασμό στο Instagram, ανακοίνωσε πως βρέθηκε θετικός στο νέο ιό. Μάλιστα, άπαντες στο ποδοσφαιρικό τμήμα της ομάδας υποβάλλονται σε ,, προκειμένου να φανεί αν υπάρχει κι άλλο κρούσμα.,Όλα αυτά φαίνεται πως έχουν θορυβήσει τους ανθρώπους της Γουλβς, η οποία, όπως αναφέρεται σε δημοσίευμα της βρετανικής ιστοσελίδας «Telegraph», έχει καταθέσει αίτημα προς την UEFA, με το οποίο ζητά την αναβολή του πρώτου αγώνα στο «Γ. Καραϊσκάκης».,Στο αίτημα τονίζεται, δε, πως οι άνθρωποι των «Λύκων» είναι σε επαφές με , περιμένοντας άμεσα την απόφαση, μια και η αποστολή αναμένεται να αναχωρήσει για την Αθήνα, το αύριο το απόγευμα. ",https://www.cnn.gr/news/sports/story/210694/koronoios-aitima-goylvs-stin-uefa-gia-anavoli-toy-agona-me-ton-olympiako
sports,www.cnn.gr,Κορωνοϊός: Τα πρώτα αποτελέσματα των εξετάσεων στον Ολυμπιακό,"

				20:44 Τρίτη, 10 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Ο Βαγγέλης Μαρινάκης το πρωί της Τρίτης ενημέρωσε πως έχει προσβληθεί από τον κορωνοϊό, γεγονός που προκάλεσε αλυσιδωτές αντιδράσεις στον Ολυμπιακό.,Η πρώτη που… αντέδρασε ήταν η ,, που έκανε ερώτηση στην , για τον αγώνα της Πέμπτης στο «Γεώργιος Καραϊσκάκης» και αν αυτός θα διεξαχθεί.,Την ίδια ώρα, οι «ερυθρόλευκοι» πήραν τα μέτρα τους και προχώρησαν σε , Παρά το γεγονός ότι τα τελευταία 24ωρα , με τον , και το περιβάλλον του, προτίμησαν προληπτικά να προχωρήσουν σε εξετάσεις ώστε να διαβεβαιωθούν πως όλοι είναι καλά στην υγεία τους και δεν υπάρχει άλλο κρούσμα στις τάξεις της ομάδας.,Σύμφωνα με τις πρώτες πληροφορίες, έχουν αρχίσει ήδη να προκύπτουν τα αποτελέσματα. ,Σε αυτές,.,Μέσα στις επόμενες ώρες, αναμένεται και επίσημη ενημέρωση από την ΠΑΕ για το θέμα, έτσι ώστε να διαλυθούν όλα τα… σύννεφα αμφιβολίας που μαζεύτηκαν πάνω από τους Πειραιώτες τις τελευταίες ώρες. ",https://www.cnn.gr/news/sports/story/210723/koronoios-ta-prota-apotelesmata-ton-exetaseon-ston-olympiako
sports,www.cnn.gr,Euroleague: Κανονικά ο αγώνας Αρμάνι – Ολυμπιακός - «Απειλούνται» με καραντίνα οι «ερυθρόλευκοι»,"

				22:05 Τρίτη, 10 Μαρτίου 2020
				

			","
								","Επιβεβαιώθηκε πως ο αγώνας της, με τον , θα διεξαχθεί κανονικά, αλλά κεκλεισμένων των θυρών.,Μάλιστα, όπως αναφέρεται στην ανακοίνωση της Euroleague, στο γήπεδο θα επιτραπεί η πρόσβαση μόνο στους ανθρώπους που είναι υπεύθυνοι για την, και σε κανέναν άλλον, ούτε στους διαπιστευμένους δημοσιογράφους. Το ίδιο θα ισχύσει και στον αγώνα της Ρεάλ Μαδρίτης με τον Ερυθρό Αστέρα στην ισπανική πρωτεύουσα, ενώ στο Μακάμπι Τελ Αβίβ – Μπασκόνια θα επιτραπεί η είσοδος σε 5.000 θεατές και σε διαπιστευμένους δημοσιογράφους. ,Το ζητούμενο, τώρα, είναι το , και πώς θα μπορέσει να , προς και από το Μιλάνο.,Ο Ολυμπιακός ψάχνει τον τρόπο να , που ακολουθεί για όσους έρχονται από την ιταλική πόλη.,Σύμφωνα με όσα υποστήριξε η Euroleague, θα πρέπει οι Πειραιώτες να ταξιδέψουν προς άλλη, κοντινή, χώρα κι από εκεί να πάνε οδικώς στο Μιλάνο. Αντίστοιχα, θα πρέπει να κάνουν το ίδιο και στον δρόμο της επιστροφής.,Ακόμη ένα ερώτημα είναι πώς θα ταξιδέψουν οι «Πειραιώτες» αφού η ,«Αφού συμβουλευτήκαμε το ιατρικό τμήμα της Euroleague και για να διασφαλίσουμε την ασφάλεια των συμμετεχόντων παικτών και προπονητών, πάρθηκαν οι παρακάτω αποφάσεις.,Η πρόσβαση στα αποδυτήρια για τους διαπιστευμένους δημοσιογράφους ακυρώνεται μέχρι να υπάρξει νεότερη ενημέρωση, σε όλα τα παιχνίδια της Euroleague. Η παρουσία στη μικτή ζώνη για τους διαπιστευμένους δημοσιογράφους ακυρώνεται μέχρι να υπάρξει νεότερη ενημέρωση, σε όλα τα παιχνίδια της Euroleague. Θα πρέπει να τηρείται απόσταση 1,5 μέτρου μίνιμουμ ανάμεσα σε αθλητές/προπονητές και εκπροσώπους του Τύπου στις συνεντεύξεις Τύπου.,Η Euroleague προτείνει να διεξάγονται οι συνεντεύξεις πριν τους αγώνες μια ή δυο ημέρες νωρίτερα, με παρουσία του προπονητή και τουλάχιστον δυο παικτών, στις οποίες θα υπάρχει σεβασμός στο μέτρο για την απόσταση μεταξύ αυτών και των εκπροσώπων του Τύπου.,- Ο αγώνας Μακάμπι Τελ Αβίβ – Μπασκόνια θα έχει περιορισμένο αριθμό θεατών (5.000). Θα επιτραπεί η είσοδος στους διαπιστευμένους δημοσιογράφους. - Ο αγώνας Ρεάλ Μαδρίτης – Ερυθρός Αστέρας θα γίνει κεκλεισμένων των θυρών. Απαγορεύεται η είσοδος και στους διαπιστευμένους δημοσιογράφους, πλην των υπεύθυνων για τη διεθνή τηλεοπτική παραγωγή. Ο αγώνας Αρμάνι Μιλάνο – Ολυμπιακός θα γίνει κεκλεισμένων των θυρών. Απαγορεύεται η είσοδος και στους διαπιστευμένους δημοσιογράφους, πλην των υπεύθυνων για τη διεθνή τηλεοπτική παραγωγή.,- Ο αγώνας Βιλερμπάν – Ζενίτ θα γίνει κεκλεισμένων των θυρών. Απαγορεύεται η είσοδος και στους διαπιστευμένους δημοσιογράφους, πλην των υπεύθυνων για τη διεθνή τηλεοπτική παραγωγή. - Ο αγώνας Μπαρτσελόνα – Ζαλγκίρις θα γίνει κεκλεισμένων των θυρών. Απαγορεύεται η είσοδος και στους διαπιστευμένους δημοσιογράφους, πλην των υπεύθυνων για τη διεθνή τηλεοπτική παραγωγή».",https://www.cnn.gr/news/sports/story/210726/euroleague-kanonika-o-agonas-armani-olympiakos-apeiloyntai-me-karantina-oi-erythroleykoi
