subtopic,website,title,date,author,text,url
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Ανανέωσε με το Βέλγιο έως το 2022 ο Μαρτίνεθ,"Σάββατο, 02 Μαΐου 2020 12:46",naftemporiki.gr,"  Προπονητής του Βελγίου έως το καλοκαίρι του 2022 θα παραμείνει ο Ρομπέρτο Μαρτίνεθ, καθώς υπέγραψε την επέκταση της συνεργασίας του με την ποδοσφαιρική ομοσπονδία της χώρας. Το πρωί του Σαββάτου (2/05) επιβεβαιώθηκαν οι πληροφορίες για την προφορική συμφωνία που είχε προηγηθεί εδώ και καιρό με τον Ισπανό τεχνικό. Ο ίδιος είχε δηλώσει σε πρόσφατη συνέντευξή του ότι ήταν επιθυμία του να παραμείνει στο τιμόνι των «κόκκινων διαβόλων», με στόχο να τους οδηγήσει στους τελικούς του EURO 2021, όπου θα αντιμετωπίσουν τις Δανία, Φινλανδία και Ρωσία στον 2ο όμιλο της τελικής φάσης του τουρνουά. Το Βέλγιο έχει εξασφαλίσει ήδη την πρόκρισή του με 10 νίκες σε ισάριθμους αγώνες στα προκριματικά της διοργάνωσης, με την ομάδα του Μαρτίνεθ να είχε τελειώσει την πρώτη φάση με 40 γκολ, έχοντας δεχτεί μόλις 3. Μετά την επισημοποίηση της παραμονής του, ο 46χρονος τεχνικός, ο οποίος οδήγησε το Βέλγιο στην κατάληψη της 3ης θέσης στο Παγκόσμιο Κύπελλο της Ρωσίας, ανανέωσε το ραντεβού του και για αυτό του 2022, το οποίο, αν δεν υπάρξουν... εξελίξεις, θα διοργανώσει το Κατάρ.",https://www.naftemporiki.gr/story/1595121/ananeose-me-to-belgio-eos-to-2022-o-martineth
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Σε 8 γήπεδα οι εναπομείναντες αγώνες της Premier League,"Σάββατο, 02 Μαΐου 2020 12:51",naftemporiki.gr,"Οκτώ είναι τα γήπεδα που θα χρησιμοποιήσουν οι ομάδες της Premier League, εφόσον αποφασιστεί να επαναρχίσει το πρωτάθλημα. Στην απόφαση αυτή κατέληξαν οι εκπρόσωποι των 20 ομάδων, στη διάρκεια της χθεσινής (1/02) τηλεδιάσκεψης που είχαν με τη Λίγκα, στην οποία το βασικό θέμα ήταν το restart της αγωνιστικής δράσης. Συμφωνήθηκε, οι εναπομείναντες αγώνες να διεξαχθούν κεκλεισμένων των θυρών, σε οκτώ γήπεδα που θα... σφραγιστούν, ώστε να λειτουργούν υπό αυστηρές συνθήκες για τον κορωνοϊό. Για να μην έχουν πλεονέκτημα έναντι των αντιπάλων, οι ομάδες των οποίων οι έδρες βρίσκονται ανάμεσα σε αυτό το σχέδιο, θα δίνουν τους εντός έδρας αγώνες σε άλλο γήπεδο. «Κόπηκαν» το Άνφιλντ και το Στάμφορντ Μπριτζ, ενώ το Γουέμπλεϊ και το Σεντ Τζορτζ Παρκ αποτελούν εναλλακτικές επιλογές. Η τελική λίστα πάντως θα οριστικοποιηθεί σε νέα τηλεδιάσκεψη μετά από δύο εβδομάδες. Τα οκτώ γήπεδα που εξετάζει να χρησιμοποιήσει η Premier League όταν επανεκκινήσει: Σεντ Μέρι (Σαουθάμπτον), Άμοξ (Μπράιτον), Έμιρεϊτς (Άρσεναλ), Βίλα Παρκ (Άστον Βίλα), Κινγκ Πάουερ (Λέστερ), Στάδιο Λονδίνου (Γουέστ Χαμ), Ολντ Τράφορντ (Μάντσεστερ Γιουνάιτεντ), Έτιχαντ (Μάντσεστερ Σίτι)  ",https://www.naftemporiki.gr/story/1595123/se-8-gipeda-oi-enapomeinantes-agones-tis-premier-league
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Τα πρώτα... δειλά βήματα στο τένις ξεκινούν στην Γερμανία,"Πέμπτη, 30 Απριλίου 2020 11:03",naftemporiki.gr,"Το τένις κάνει τα πρώτα δειλά βήματα στο μακρύ δρόμο που έχει μπροστά του έως ότου επιστρέψει σε κανονικούς ρυθμούς. Από αύριο Παρασκευή (1/05) έως και την προσεχή Δευτέρα (4/05) οι φίλοι του αθλήματος θα έχουν την ευκαιρία να δουν ξανά αγώνες, έστω και τηλεοπτικά, ενώ οι αθλητές που βρίσκονται κάτω από το Νο100 της παγκόσμιας κατάταξης (άνδρες και γυναίκες) θα μπορέσουν να πάρουν μία οικονομική ανάσα εν μέσω πανδημίας.  ΣτηΓερμανίαθα ξεκινήσει την Παρασκευή ένα φιλικό τουρνουά με την ονομασία «Tennis Point Exhibition Series», με τη συμμετοχή 8 αθλητών που θα αναμετρηθούν σ’ ένα μίνι πρωτάθλημα, με 32 συνολικά αγώνες, χωρίς φυσικά την παρουσία θεατών. Αυτή θα είναι η μορφή των αγώνων και των τουρνουά, που σκέφτονται να διοργανώσουν αρκετές χώρες τις επόμενες εβδομάδες, ώστε να «κινηθεί» το άθλημα και να βρουν οικονομικό διέξοδο πολλοί αθλητές και αθλήτριες, που βρίσκονται στα χαμηλότερα επίπεδα της παγκόσμιας κατάταξης.",https://www.naftemporiki.gr/story/1594585/ta-prota-deila-bimata-sto-tenis-ksekinoun-stin-germania
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Premier League: Σενάριο για ολοκλήρωση της σεζόν... στην Αυστραλία επικαλείται η «Sun»,"Κυριακή, 03 Μαΐου 2020 11:16",naftemporiki.gr,"Το Plan B για την ολοκλήρωση της σεζόν εξετάζει η διοργανώτρια αρχή του αγγλικού πρωταθλήματος. Η «Sun» με δημοσίευμά της αναφέρει ότι ο Άγγλος ατζέντης Γκάρι Oυίλιαμς πρότεινε τη διεξαγωγή των εναπομείναντων αγώνων της Premier League εκτός... Μεγάλης Βρετανίας και συγκεκριμένα στην Αυστραλία, επισημαίνοντας πως έχει, ήδη, εξασφαλίσει τη θετική γνώμη από την κυβέρνηση της μακρινής ηπείρου. Ως πόλη διεξαγωγής των αναμετρήσεων εξετάζεται το Περθ, με τον Γκάρι Ουίλιαμς να εξηγεί: «Μίλησα με αρκετούς ανθρώπους από τις ομάδες και τους άρεσε η ιδέα. Έχω ήδη επαφές και με ανθρώπους από την κυβέρνηση της Αυστραλίας και θα έχουμε περισσότερες συζητήσεις μέσα στη νέα εβδομάδα. Σε όλους αρέσει το ενδεχόμενο. Εδώ δεν κινδυνεύει κανείς. Είχαμε τέσσερα νέα κρούσματα τις τελευταίες 10 μέρες. Μπορούμε να περπατάμε ακόμα και σε παρέες των 10, να πηγαίνουμε στις παραλίες, όλα έχουν ανοίξει σταδιακά». Τα 92 συνολικά ματς που απομένουν για να πέσει η αυλαία της Premier League θα μπορούσαν να διεξαχθούν στα τέσσερα μεγάλα γήπεδα του Περθ, το Optus Stadium (65.000), το Perth Oval (20.500), το WACA (24.500) και το Joondalup Arena (16.000).",https://www.naftemporiki.gr/story/1595242/premier-league-senario-gia-oloklirosi-tis-sezon-stin-australia-epikaleitai-i-sun
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Ανανέωσε ο Μιλίνκοβιτς-Σάβιτς στη Λάτσιο,"Σάββατο, 02 Μαΐου 2020 20:33",naftemporiki.gr,"Οι «μνηστήρες» για τον Σεργκέϊ Μιλίνκοβιτς-Σάβιτς θα πρέπει να αναθεωρήσουν τις απόψεις τους για τον Σέρβο διεθνή άσο, ο οποίος σύμφωνα με το «Sky Sport» επέκτεινε τη συνεργασία του με την Λάτσιο. Όπως αποκάλυψε το έγκυρο μέσο, ο 25χρονος θα παραμείνει κάτοικος Ρώμης τουλάχιστον έως τον Ιούνιο του 2024, καθώς επεκτάθηκε για έναν χρόνο ακόμη το ισχύον συμβολαιό του με τους «λατσιάλι». Με βάση τα όσα μεταδόθηκαν ο Μιλίνκοβιτς-Σάβιτς θα δει τις απολαβές του να αυξάνονται κατά περίπου τρία εκατομμύρια ευρώ για κάθε χρόνο του συμβολαίου του με την ομάδα της «αιώνιας πόλης».",https://www.naftemporiki.gr/story/1595187/ananeose-o-milinkobits-sabits-sti-latsio
MOTORSPORTS,naftemporiki.gr,Το Silverstone θέτει υποψηφιότητα για δύο αγώνες,"Δευτέρα, 20 Απριλίου 2020 12:46",naftemporiki.gr,"«Μπορούμε να διοργανώσουμε δύο Grand Prix στη σειρά, έχουμε την ικανότητα. Έχουμε τις δεξιότητες και τις γνώσεις για να το κάνουμε» . Τα λόγια ανήκουν στον Στιούαρτ Πρινγκλ, διευθυντή της πίστας Silverstone, που αποτελεί την έδρα του βρετανικού GP της F1, κατά τη διάρκεια συνέντευξής του στον Guardian. Στην Ιστορία του σιρκουί, μέχρι σήμερα καμία πίστα δεν έχει φιλοξενήσει δύο συνεχείς αγώνες στο παγκόσμιο πρωτάθλημα, αλλά και ουδέποτε ο παγκόσμιος αθλητισμός είχε βρεθεί σε τέτοια κατάσταση εγκλωβισμού. Προς το παρόν, ο πρώτος αγώνας στο φετινό ημερολόγιο της F1 είναι το γαλλικό GP, που έχει προγραμματιστεί για τις 28 Ιουνίου στο Le Castellet. Κι αυτός, όμως, διατρέχει υψηλό κίνδυνο αναβολής ή ακύρωσης λόγω της έκτακτης ανάγκης του κορωνοϊού, που δεν επέτρεψε να διεξαχθεί κανένας αγώνας το 2020. Το GP της Μεγάλης Βρετανίας έχει προγραμματιστεί για τις 19 Ιουλίου.",https://www.naftemporiki.gr/story/1591299/to-silverstone-thetei-upopsifiotita-gia-duo-agones
ΜΠΑΣΚΕΤ,naftemporiki.gr,ESPN: Μείωση 25% στους μισθούς των παικτών του ΝΒΑ,"Σάββατο, 18 Απριλίου 2020 10:40",naftemporiki.gr,"«Ψαλίδι» της τάξης του 25% θα μπει στους μισθούς των παικτών του ΝΒΑ μετά από συμφωνία που επήλθε ανάμεσα στο συνδικαλιστικό τους όργανο και στη διοργανώτρια αρχή του κορυφαίου πρωταθλήματος του πλανήτη. Όπως μετέδωσε το ESPN, για την περίοδο που δεν διεξάγονται αγώνες λόγω της πανδημίας του κορωνοϊού, τα χρήματα που θα συγκεντρωθούν θα μπουν σε ειδικό λογαριασμό και θα επιστραφούν στους αθλητές, εφόσον γίνουν όλοι οι αγώνες. Αποφασίστηκε επίσης να συνεχιστούν οι μειώσεις και για τους δύο πρώτους μήνες της σεζόν 2020/2021.  Οι δύο πλευρές, τέλος, συμφώνησαν να υπάρχει και μελλοντικά σταδιακή μείωση μισθών σε περίπτωση «ανωτέρας βίας».",https://www.naftemporiki.gr/story/1590986/espn-meiosi-25-stous-misthous-ton-paikton-tou-nba
MOTORSPORTS,naftemporiki.gr,F1: Δεύτερη σερί νίκη για τον Λεκλέρκ σε εικονικό γκραν πρι,"Δευτέρα, 20 Απριλίου 2020 00:18",naftemporiki.gr,"Back to back για τον Σαρλ Λεκλέρκ με Ferrari, αυτή την φορά στο κινεζικό εικονικό γκραν πρι της Formula 1 (F1 Esports Series - Race For The World), που διεξήχθη το βράδυ της Κυριακής του Πάσχα (19/04). Ο 22χρονος, ο οποίος σε πραγματικούς αγώνες πανηγύρισε διαδοχικές νίκες, σε Βέλγιο καιΙταλίαστο παγκόσμιο πρωτάθλημα του 2019, εκμεταλλεύτηκε την pole position και ήγαν ο νικητής, δύο εβδομάδες αφότου έκανε το ίδιο στο ντεμπούτο του σε εικονικό αγώνα και συγκεκριμένα στο γκραν πρι του Βιετνάμ. Αγωνιζόμενος σε έναν προσομοιωτή που είχε εγκατασταθεί στο σπίτι του στο Μονακό, ο Λεκλέρκ επικράτησε του Ταϋλανδέζου οδηγού της Red Bull, Αλεξάντερ Αλμπον, με διαφορά δυόμιση δευτερολέπτων. Ο οδηγός της Formula 2 και νικητής του πρώτου γύρου, Γκουάνγιου Ζου, τερμάτισε τρίτος με Renault. «Ήταν πολύ έντονο παιδιά» είπε ο Λεκλέρκ σε περίπου 60.000 θεατές που παρακολούθησαν το εικονικό γκραν πρι από το διαδίκτυο.",https://www.naftemporiki.gr/story/1591264/f1-deuteri-seri-niki-gia-ton-leklerk-se-eikoniko-gkran-pri
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Τρία μέλη της Κολωνίας θετικοί στον κορωνοϊό,"Παρασκευή, 01 Μαΐου 2020 23:18",naftemporiki.gr,"Τρία μέλη της Κολωνίας βρέθηκαν θετικοί στον κορωνοϊό, όπως ενημέρωσε την Παρασκευή (1/05) ο σύλλογος της Bundesliga, ωστόσο, οι ατομικές προπονήσεις της ομάδας συνεχίζονται κανονικά. Με ανακοίνωση που εξέδωσε η διοίκηση έκανε γνωστό ότι όλο το ποδοσφαιρικό τμήμα και το προπονητικό τιμ υποβλήθηκαν σε ιατρικά τεστ την Πέμπτη (30/04). «Τρεις άνθρωποι βρέθηκαν θετικοί, όλοι είναι ασυμπτωματικοί» αναφέρει η ανακοίνωση και συνεχίζει: «Μετά από την αξιολόγηση των περιπτώσεων από τις υγειονομικές αρχές, οι τρεις άνθρωποι που βρέθηκαν θετικοί θα παραμείνουν σε 14ήμερη καραντίνα στο σπίτι.» Η Κολωνία ανακοίνωσε ότι δεν θα επιβεβαιώσει κανένα όνομα σε ένδειξη σεβασμού απέναντί τους. ",https://www.naftemporiki.gr/story/1595076/tria-meli-tis-kolonias-thetikoi-ston-koronoio
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Πέδρο Σάντσεθ: «Το πιο πιθανό είναι να δούμε αγώνες από την τηλεόραση»,"Σάββατο, 02 Μαΐου 2020 19:29",naftemporiki.gr,"«Πολύ φοβάμαι ότι θα δούμε αγώνες χωρίς την παρουσία θεατών» τόνισε μεταξύ άλλων στη σημερινή του ενημέρωση προς τα ΜΜΕ ο πρωθυπουργός της Ισπανίας, Πέδρο Σάντσεθ. Εκανε ιδιαίτερη αναφορά στον αθλητισμό και δη στο ποδόσφαιρο, τονίζοντας πως αν και είναι περισσότερο φίλος του μπάσκετ, είναι πολύ πιθανό, εφόσον ξεκινήσουν τα πρωταθλήματα, οι αγώνες να διεξαχθούν κεκλεισμένων των θυρών, εξαιτίας της πανδημίας του κορωνοϊού. Αναφερόμενος στο restart του ποδοσφαίρου είπε: «Είμαι περισσότερο οπαδός του μπάσκετ απ΄ ότι του ποδοσφαίρου, αλλά ελπίζουμε ότι αυτό θα γίνει σύντομα, θα αποφασίσουν γι΄ αυτό οι ομοσπονδίες και οι λίγκες. Ξεκινήσαμε με το να επιτρέψουμε τις ατομικές προπονήσεις στα ομαδικά σπορ, ελπίζουμε σύντομα να γίνουν και τα υπόλοιπα, αλλά το πιθανότερο είναι πως θα δούμε αγώνες από την τηλεόραση και όχι μέσα από τα στάδια.  Πολύ το φοβάμαι αυτό. Μπορούν να διεξαχθούν ατομικές προπονήσεις και τα βασικά επαγγελματικά πρωταθλήματα να συνεχιστούν», ανακοίνωσε ο Σάντσες ως ένα από τα μέτρα της αποκλιμάκωσης μετά το συμβούλιο των υπουργών στις 28 Απριλίου, αναφερόμενος στην φάση μηδέν που ξεκινά στις 4 Μαΐου. Αυτή θα είναι η ημερομηνία στην οποία οι αθλητές θα μπορέσουν να επιστρέψουν στο γήπεδο, σύμφωνα με τα καθιερωμένα πρωτόκολλα και κάτω από τις οδηγίες της LaLiga. Υπάρχουν ομάδας, όπως η Ρεάλ Μαδρίτης, η οπολια έχει ήδη ανακοινώσει την ημερομηνία επιστροφής στη δράση. Οι παίκτες του Ζινεντίν Ζιντάν και οι υπάλληλοι που εργάζονται στο ποδοσφαιρικό τμήμα έχουν δώσει ραντεβού για τις 11 Μαΐου. Τις προηγούμενες ημέρες και κατά τη διάρκεια της επόμενης εβδομάδας, αναμένεται οι παίκτες των ομάδων της LaLiga θα περάσουν από τα τεστ που θα υποβληθούν, για να εντοπιστούν τυχόν κρούσματα πριν την επιστροφή (πιθανότατα) στις κανονικές προπονήσεις.",https://www.naftemporiki.gr/story/1595183/pedro-santseth-to-pio-pithano-einai-na-doume-agones-apo-tin-tileorasi
ΜΠΑΣΚΕΤ,naftemporiki.gr,Τιμήθηκε η μνήμη της Τζίτζι Μπράιντ στα ντραφτ του WNBA,"Σάββατο, 18 Απριλίου 2020 09:52",naftemporiki.gr,"Σε άκρως συγκινησιακό κλίμα πραγματοποιήθηκαν τα ξημερώματα τα ντραφτ του WNBA, στη διάρκεια των οποίων τιμήθηκε η μνήμη των Τζίτζι Μπράιαντ, Αλίσα Αλτομπέλι και Πέιτον Τσέστερ, που έχασαν τη ζωή τους μετά την πτώση του ελικοπτέρου του Κόμπι Μπράιαντ.  Τα τρία κορίτσια ήταν συναθλήτριες και αγαπούσν το μπάσκετ, γεγονός που δεν ήταν δυνατό να περάσει απαρατήρητο στη διαδικασία των ντραφτ. The WNBA has officially announced the Kobe and Gigi Bryant WNBA Advocacy Award, which will recognize an individual or group who has made significant contributions to the visibility, perception and advancement of women’s and girls’ basketball at all levels.  pic.twitter.com/UjsmV8l8Bt Η κομισάριος του WNBA, Κάθι Ένγκελμπερτ, ανακοίνωσε την καθιέρωση του βραβείου «Κόμπι και Τζίτζι Μπράιαντ». Πρόκειται για ένα βραβείο που θα δίνεται σε μία ομάδα ή ένα άτομο που βοηθάει στην ανάδειξη του γυναικείου μπάσκετ.  Το κεντρικό πρόσωπο της εκδήλωσης ήταν η Σαμπρίνα Ιονέσκου από το Όρεγκον την οποία επέλεξε η Νιου Γιορκ Λίμπερτι, ως νο1 των ντραφτ. Στην καριέρα της μετρά 2.000 πόντος και 1.000 ριμπάουντ και ασίστ. Η εκδήλωση λόγω της καραντίνας έγινε διαδικτυακά. ",https://www.naftemporiki.gr/story/1590983/timithike-i-mnimi-tis-tzitzi-mpraint-sta-ntraft-tou-wnba
MOTORSPORTS,naftemporiki.gr,Πέθανε ο θρυλικός πιλότος Στέρλινγκ Μος,"Κυριακή, 12 Απριλίου 2020 16:58",naftemporiki.gr,"Έφυγε σήμερα από τη ζωή, σε ηλικία 90 ετών από λοίμωξη του αναπνευστικού που τον ταλαιπώρησε τα τελευταία χρόνια, ο θρυλικός Βρετανός πιλότος της Formula 1, Σερ Στέρλινγκ Μος. Στα μεταπολεμικά χρόνια ο Μος νίκησε στις 212 από τις 529 κούρσες που έτρεξε σε κάθε κατηγορία, συμπεριλαμβανομένων των Targa Florio, Mille Miglia και Tourist Trophy. Μέχρι και σήμερα απασχολούσε συχνά τους στατιστικολόγους, επειδή είναι ο οδηγός της F1 που κέρδισε τα περισσότερα Grand Prix (16), χωρίς να κατακτήσει ποτέ τον τίτλο. Στην καριέρα του ο Στέρλινγκ Μος είχε καταγράψει επίσης 16 pole position μεταξύ του 1952 και του 1961 και τέσσερις δεύτερες θέσεις στην κατάταξη του Παγκοσμίου Πρωταθλήματος: 1955, 1956, 1957 και 1958. Το 1962 τραυματίστηκε σοβαρά σε ένα ατύχημα στο Γκούντγουντ, το οποίο τον κράτησε σε κώμα για 30 ημέρες. Μετά από κάποιες δοκιμές το επόμενο έτος, με την Lotus, αποφάσισε να αποσυρθεί από τους αγώνες. Ο Μος είχε συμμετοχή και σε μια ταινία του Τζέιμς Μποντ, το Casinò Royal, παίζοντας τον εαυτό του. Μια πηγή έμπνευσης για τους μεγαλύτερους, ένας μύθος και παράδειγμα για όλους τους πιλότους από το 1950 μέχρι σήμερα...",https://www.naftemporiki.gr/story/1589047/pethane-o-thrulikos-pilotos-sterlingk-mos
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,World Athletics: Ειδικό ταμείο για να βοηθηθούν οι αθλητές που αντιμετωπίζουν οικονομικές δυσκολίες,"Τρίτη, 28 Απριλίου 2020 15:27",naftemporiki.gr,"Ένα ειδικό ταμείο, μέσω του οποίου θα ενισχυθούν οικονομικά οι επαγγελματίες αθλητές που «χτυπήθηκαν» περισσότερο από την πανδημία του κορωνοϊού, δημιούργησαν από κοινού, η World Athletics και το Διεθνές Ίδρυμα Αθλητισμού (IAF). Το αρχικά διαθέσιμο κεφάλαιο φτάνει τις 500.000 δολάρια, με τον πρόεδρο της διεθνούς ομοσπονδίας στίβου, Σεμπάστιαν Κόε (είναι επίσης ο επικεφαλής της IAF), να δηλώνει ότι το ταμείο θα χρησιμοποιηθεί για να βοηθήσει τους αθλητές που έχουν χάσει το μεγαλύτερο μέρος του εισοδήματός τους το τελευταίο διάστημα λόγω αναβολής ή ακύρωσης των αγώνων διεθνώς. Το Διεθνές Ίδρυμα Αθλητισμού, που ιδρύθηκε το 1986 για να υποστηρίξει φιλανθρωπικούς σκοπούς που αφορούν τον αθλητισμό, υπό την επίτιμη προεδρία του Πρίγκιπα Αλβέρτου ΙΙ του Μονακό, έχει διαθέσει πόρους από τους προϋπολογισμούς του για το 2020 και το 2021 για να βοηθήσει αθλητές που έχουν ανάγκη μέσω αυτής της διαδικασίας. Ο Κόε θα προεδρεύει μιας ειδικής πολυ-περιφερειακής ομάδας εργασίας για την αξιολόγηση των αιτήσεων συνδρομής, οι οποίες θα υποβληθούν μέσω των έξι συνομοσπονδιών μελών της WA. Στα μέλη της ομάδας εργασίας περιλαμβάνεται και η Ελληνίδα «χρυσή» Ολυμπιονίκης και παγκόσμια πρωταθλήτρια, Κατερίνα Στεφανίδη, καθώς και ο κάτοχος του παγκοσμίου ρεκόρ στα 1.500μ, Χικάμ Ελ Γκερούζ μέλη του Εκτελεστικού Συμβουλίου της WA και άλλοι. Η ομάδα εργασίας θα συναντηθεί αυτήν την εβδομάδα για να αποφασίσει τη διαδικασία απονομής και διανομής επιχορηγήσεων σε μεμονωμένους αθλητές και να εξετάσει άλλους τρόπους συγκέντρωσης πρόσθετων πόρων για το ταμείο.",https://www.naftemporiki.gr/story/1593936/world-athletics-eidiko-tameio-gia-na-boithithoun-oi-athlites-pou-antimetopizoun-oikonomikes-duskolies
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Οι Δανοί θέλουν να ξαναπαίξουν μπάλα,"Παρασκευή, 01 Μαΐου 2020 19:27",naftemporiki.gr,"Την θέση της για τη συνέχιση του πρωταθλήματος εξέφρασε η ποδοσφαιρική ομοσπονδία της Δανίας (DBU), η οποία ελπίζει ότι οι ομάδες θα οδηγηθούν στη σέντρα έως τις 29 Μαΐου, με την προϋπόθεση και της κυβερνητικής έγκρισης, όπως ανακοινώθηκε την Παρασκευή (1/05). Το ποδόσφαιρο έχει σταματήσει σε όλα τα μεγάλα ευρωπαϊκά πρωταθλήματα, λόγω της πανδημίας του κορονοϊού, χωρίς να έχει επαναρχίσει σε κανένα. Η UEFA έχει δώσει διορία έως τις 25 Μαΐου στις λίγκες να προσδιορίσουν τα πλάνα τους για το restart. «Είναι επιτακτική ανάγκη ότι η 3F Superliga πρέπει να ξεκινήσει έως τις 29 Μαΐου, έτσι ώστε να μπορέσει να ""τρέξει"" η διοργάνωση μέχρι το τέλος της, λαμβάνοντας πάντα υπόψη την υγεία των παικτών», τόνισε με ξεχωριστή του δήλωση ο πρόεδρος της DBU, Γέσπερ Μόλερ. Έχοντας διακοπεί για 2.5 μήνες, η ομοσπονδία ελπίζει ότι θα μπορέσει να δει το πρώτο ματς της Super League να διεξάγεται στις 29/05, αλλά όπως διευκρινίστηκε, όλα θα εξαρτηθούν από τις προθέσεις της κυβέρνησης.",https://www.naftemporiki.gr/story/1595056/oi-danoi-theloun-na-ksanapaiksoun-mpala
ΜΠΑΣΚΕΤ,naftemporiki.gr,NBA: Παρελθόν από τους Μπουλς ο Πίπεν,"Πέμπτη, 16 Απριλίου 2020 14:11",naftemporiki.gr,"Τέλος (και επισήμως) έλαβε η συνεργασία των Σικάγο Μπουλς με τον Σκότι Πίπεν. Η είδηση έγινε γνωστή τα ξημερώματα, αν και το «διαζύγιο» τους είχε ουσιαστικά επέλθει εδώ και καιρό. Ο παίκτης-θρύλος των «Ταύρων» τη δεκαετία του '90, με τους οποίους κατέκτησε έξι πρωταθλήματα ΝΒΑ, απολύθηκε από τη θέση του Senior Advisor, στην οποία βρισκόταν από το 2012! Οι δύο πλευρές κρατούσαν ως «επτασφράγιστο μυστικό» τη λύση της συνεργασίας με τον Hall of Famer να δηλώνει στο ""TMZ"": «Απολύθηκα φέτος. Δεν ήθελα να δημοσιοποιηθεί κάτι τέτοιο, αλλά δεν είμαι πλέον υπάλληλος των Σικάγο Μπουλς. Πιθανότατα είναι κάτι καλό, έτσι; Θέλω να συνδέομαι με νίκες». Ο λόγος που η διοίκηση έλυσε τη συνεργασία της με τον Πίπεν εικάζεται ότι έχει να κάνει με τη δυσαρέσκεια που υπήρχε προς το πρόσωπό του, λόγω της παράλληλης εργασίας που είχε ως αναλυτής-σχολιαστής αγώνων του ΝΒΑ στην εκπομπή ""The Jump"" του ESPN. Οι ιθύνοντες των «Μπουλς» θεωρούσαν πως οι υποχρεώσεις του στο γνωστό αμερικανικό δίκτυο δεν του επέτρεπαν να αφοσιωθεί στα καθήκοντά του ως Senior Advisor της ομάδας. Από τη στιγμή που δεν βρέθηκε η «χρυσή τομή» στις συζητήσεις που έγιναν, θεωρήθηκε ότι η καλύτερη λύση θα ήταν η λύση της συνεργασίας τους. ",https://www.naftemporiki.gr/story/1590649/nba-parelthon-apo-tous-mpouls-o-pipen
MOTORSPORTS,naftemporiki.gr,Στη μάχη κατά του κορωνοϊού και ο μηχανοκίνητος αθλητισμός,"Σάββατο, 11 Απριλίου 2020 21:33",naftemporiki.gr,"Έξι οδηγοί της Formula 1 ανακοίνωσαν την παρουσία τους σε ένα εικονικό πρωτάθλημα, προκειμένου να συγκεντρώσουν 100.000 δολάρια που θα παραδοθούν στο Ταμείο Αλληλεγγύης στην επόμενη εβδομάδα, για την καταπολέμηση του κορονοϊού. Η σειρά «Race for the World» θα διεξαχθεί σε τρεις βραδιές οι οποίες θα προβληθούν στο διαδίκτυο, με τη συμμετοχχή οδηγών της F1, Formula E, F2, F3 και Super Formula. Μεταξύ αυτών είναι ο Σαρλ Λεκλέρκ, ο Αλεξάντερ Άλμπον, ο Λάντο Νόρις, ο Τζορτζ Ράσελ, ο Αντόνιο Τζοβινάτσι και ο Νίκολας Λατίφι. «Είμαι πολύ ευχαριστημένος με αυτή την πρωτοβουλία. Η αιτία γι΄ αυτήν την ωραία συνάντηση είναι πολύ όμορφη» , έγραψε ο Λεκλέρκ στοTwitterμετά την ανακοίνωση. Κάθε γύρος της σειράς θα διεξαχθεί σε δύο αγώνες, με προγραμματισμένες συναντήσεις για το Σάββατο 11, την Τρίτη 14 και την Παρασκευή 17 Απριλίου. Ως δωρεές, οι πιλότοι έθεσαν στόχο τις 100.000 δολάρια. Αξίζει επίσης να σημειωθεί η παρουσία του ηγέτη της Formula F, Αντόνιο Φίλιξ ντα Κόστα, των τζούνιορ Φεράρι Κάλουμ Ίλοτ και Τζουλιάνο Αλέσι, του πρωταθλητή της Super Formula Νικ Κάσιντι, του Κριστιάν Λούντγκααρντ (Renault), του Πιέτρο Φιτιπάλντι και του Λουίς Ντελετράζ. Μεταξύ των 19 συμμετεχόντων βρίσκεται επίσης ο τερματοφύλακας της Ρεάλ Μαδρίτης, Τιμπό Κουρτουά, ο οποίος πρόσφατα συμμετείχε σε αρκετές εικονικές διοργανώσεις, όπως αυτές των Veloce Esports και των Αγώνων Motorsport. Οι υπόλοιποι είναι οι Σιν Τζιλάελ, Αντόνιο Φουόκο, Αρτούρ Λεκλέρκ, Λούκα Σαλβαντόρι και Λούκα Άλμπον. Ο Λάντο Νόρις νίκησε και στους δύο γύρους της σειράς Veloce Pro, ενώ ο Σαρλ Λεκλέρκ πήρε το εικονικό Γκραν Πρι της F1, το περασμένο σαββατοκύριακο.",https://www.naftemporiki.gr/story/1588984/sti-maxi-kata-tou-koronoiou-kai-o-mixanokinitos-athlitismos
